eta_signal,eta_idler,advantage_ratio_numerical_QFI
0.9333333333333333,0.4666666666666667,0.5942762213334979
0.9666666666666666,0.4666666666666667,0.5942780876179485
1.0,0.4666666666666667,0.5945031715135521
0.2,0.5,0.6641632081883747
0.23333333333333334,0.5,0.6619054095389613
0.26666666666666666,0.5,0.6598609472037323
0.30000000000000004,0.5,0.658007764206471
0.33333333333333337,0.5,0.6563287079814912
0.3666666666666667,0.5,0.654810670281105
0.4,0.5,0.6534438536782115
0.43333333333333335,0.5,0.6522207414087942
0.4666666666666667,0.5,0.6511347125556992
0.5,0.5,0.650178895377387
0.5333333333333333,0.5,0.6493461173755216
0.5666666666666667,0.5,0.6486300901557822
0.6000000000000001,0.5,0.6480268539727021
0.6333333333333333,0.5,0.6475353565682681
0.6666666666666667,0.5,0.6471569841882562
0.7,0.5,0.6468946956878391
0.7333333333333334,0.5,0.6467524398456218
0.7666666666666666,0.5,0.6467351036374787
0.8,0.5,0.6468488543237485
0.8333333333333333,0.5,0.6471015881730088
0.8666666666666667,0.5,0.6475032289538164
0.8999999999999999,0.5,0.6480656954515069
0.9333333333333333,0.5,0.6488023729849586
0.9666666666666666,0.5,0.6497268602343129
1.0,0.5,0.6508507068127531
0.2,0.5333333333333333,0.6970998992177669
0.23333333333333334,0.5333333333333333,0.6958971920524074
0.26666666666666666,0.5333333333333333,0.6949089080403293
0.30000000000000004,0.5333333333333333,0.6941124709592373
0.33333333333333337,0.5333333333333333,0.6934908711359995
0.3666666666666667,0.5333333333333333,0.6930314625117551
0.4,0.5333333333333333,0.6927245524251674
0.43333333333333335,0.5333333333333333,0.692561771637594
0.4666666666666667,0.5333333333333333,0.6925348833432624
0.5,0.5333333333333333,0.6926358585338883
0.5333333333333333,0.5333333333333333,0.6928581714219285
0.5666666666666667,0.5333333333333333,0.6931981508640292
0.6000000000000001,0.5333333333333333,0.693655265694525
0.6333333333333333,0.5333333333333333,0.694231322576672
0.6666666666666667,0.5333333333333333,0.6949293590370795
0.7,0.5333333333333333,0.6957529325113848
0.7333333333333334,0.5333333333333333,0.6967060111541316
0.7666666666666666,0.5333333333333333,0.6977932847614577
0.8,0.5333333333333333,0.6990205778890687
0.8333333333333333,0.5333333333333333,0.7003950883523782
0.8666666666666667,0.5333333333333333,0.7019252718211014
0.8999999999999999,0.5333333333333333,0.7036202501717422
0.9333333333333333,0.5333333333333333,0.7054885969337303
0.9666666666666666,0.5333333333333333,0.7075362823116523
1.0,0.5333333333333333,0.7097635534397619
0.2,0.5666666666666667,0.7291043361186523
0.23333333333333334,0.5666666666666667,0.7290415334255458
0.26666666666666666,0.5666666666666667,0.7292001018744175
0.30000000000000004,0.5666666666666667,0.7295571844157458
0.33333333333333337,0.5666666666666667,0.7300959228251475
0.3666666666666667,0.5666666666666667,0.7308034466075012
0.4,0.5666666666666667,0.731668807818775
0.43333333333333335,0.5666666666666667,0.7326816555561714
0.4666666666666667,0.5666666666666667,0.7338324757960201
0.5,0.5666666666666667,0.7351141021765512
0.5333333333333333,0.5666666666666667,0.7365230352930318
0.5666666666666667,0.5666666666666667,0.7380594011912243
0.6000000000000001,0.5666666666666667,0.7397257285433341
0.6333333333333333,0.5666666666666667,0.7415255293453988
0.6666666666666667,0.5666666666666667,0.7434624447441075
0.7,0.5666666666666667,0.7455401191730585
0.7333333333333334,0.5666666666666667,0.7477625567582177
0.7666666666666666,0.5666666666666667,0.7501345929589823
0.8,0.5666666666666667,0.7526621714498946
0.8333333333333333,0.5666666666666667,0.7553522308163189
0.8666666666666667,0.5666666666666667,0.7582120940693352
0.8999999999999999,0.5666666666666667,0.7612482722039375
0.9333333333333333,0.5666666666666667,0.7644645471908388
0.9666666666666666,0.5666666666666667,0.7678591553941131
1.0,0.5666666666666667,0.771420950043531
0.2,0.6000000000000001,0.7602395019590479
0.23333333333333334,0.6000000000000001,0.761394789832758
0.26666666666666666,0.6000000000000001,0.7627850791870316
0.30000000000000004,0.6000000000000001,0.7643873099097647
0.33333333333333337,0.6000000000000001,0.7661840557124462
0.3666666666666667,0.6000000000000001,0.768160721766539
0.4,0.6000000000000001,0.7703038822784046
0.43333333333333335,0.6000000000000001,0.7726016760710958
0.4666666666666667,0.6000000000000001,0.7750456637854553
0.5,0.6000000000000001,0.7776322247672433
0.5333333333333333,0.6000000000000001,0.7803621739063393
0.5666666666666667,0.6000000000000001,0.7832390066929417
0.6000000000000001,0.6000000000000001,0.7862670484045686
0.6333333333333333,0.6000000000000001,0.7894503940556885
